Date	Annee	Mois	jour	Qls	Qm3s
19021025	1902	10	25	4440	4.44
19021026	1902	10	26	3580	3.58
19021027	1902	10	27	4540	4.54
19021028	1902	10	28	5530	5.53
19021029	1902	10	29	4930	4.93
19021030	1902	10	30	3600	3.60
19021031	1902	10	31	3850	3.85
19021101	1902	11	1	3120	3.12
19021102	1902	11	2	3590	3.59
19021103	1902	11	3	3080	3.08
19021104	1902	11	4	2590	2.59
19021105	1902	11	5	2640	2.64
19021106	1902	11	6	2410	2.41
19021107	1902	11	7	3460	3.46
19021108	1902	11	8	4110	4.11
19021109	1902	11	9	4340	4.34
19021110	1902	11	10	6370	6.37
19021111	1902	11	11	7180	7.18
19021112	1902	11	12	7190	7.19
19021113	1902	11	13	5500	5.50
19021114	1902	11	14	4610	4.61
19021115	1902	11	15	3670	3.67
19021116	1902	11	16	3540	3.54
19021117	1902	11	17	3730	3.73
19021118	1902	11	18	2820	2.82
19021119	1902	11	19	3570	3.57
19021120	1902	11	20	3080	3.08
19021121	1902	11	21	2400	2.40
19021122	1902	11	22	2300	2.30
19021123	1902	11	23	2620	2.62
19021124	1902	11	24	2310	2.31
19021125	1902	11	25	3140	3.14
19021126	1902	11	26	10600	10.60
19021127	1902	11	27	24500	24.50
19021128	1902	11	28	19800	19.80
19021129	1902	11	29	19000	19.00
19021130	1902	11	30	20500	20.50
19021201	1902	12	1	16900	16.90
19021202	1902	12	2	15600	15.60
19021203	1902	12	3	16600	16.60
19021204	1902	12	4	18900	18.90
19021205	1902	12	5	17600	17.60
19021206	1902	12	6	16000	16.00
19021207	1902	12	7	14100	14.10
19021208	1902	12	8	11800	11.80
19021209	1902	12	9	11500	11.50
19021210	1902	12	10	10700	10.70
19021211	1902	12	11	9760	9.76
19021212	1902	12	12	8430	8.43
19021213	1902	12	13	7810	7.81
19021214	1902	12	14	8170	8.17
19021215	1902	12	15	8690	8.69
19021216	1902	12	16	7500	7.50
19021217	1902	12	17	9080	9.08
19021218	1902	12	18	13300	13.30
19021219	1902	12	19	20400	20.40
19021220	1902	12	20	20300	20.30
19021221	1902	12	21	19500	19.50
19021222	1902	12	22	16900	16.90
19021223	1902	12	23	15500	15.50
19021224	1902	12	24	14200	14.20
19021225	1902	12	25	12800	12.80
19021226	1902	12	26	14800	14.80
19021227	1902	12	27	19600	19.60
19021228	1902	12	28	20000	20.00
19021229	1902	12	29	18100	18.10
19021230	1902	12	30	20500	20.50
19021231	1902	12	31	21000	21.00
19030101	1903	1	1	19200	19.20
19030102	1903	1	2	21000	21.00
19030103	1903	1	3	25400	25.40
19030104	1903	1	4	31400	31.40
19030105	1903	1	5	30200	30.20
19030106	1903	1	6	26700	26.70
19030107	1903	1	7	23500	23.50
19030108	1903	1	8	20800	20.80
19030109	1903	1	9	18800	18.80
19030110	1903	1	10	16700	16.70
19030111	1903	1	11	17300	17.30
19030112	1903	1	12	18500	18.50
19030113	1903	1	13	19800	19.80
19030114	1903	1	14	17200	17.20
19030115	1903	1	15	12300	12.30
19030116	1903	1	16	10800	10.80
19030117	1903	1	17	10500	10.50
19030118	1903	1	18	11800	11.80
19030119	1903	1	19	12600	12.60
19030120	1903	1	20	13000	13.00
19030121	1903	1	21	11900	11.90
19030122	1903	1	22	10400	10.40
19030123	1903	1	23	10500	10.50
19030124	1903	1	24	9210	9.21
19030125	1903	1	25	9380	9.38
19030126	1903	1	26	11000	11.00
19030127	1903	1	27	9050	9.05
19030128	1903	1	28	8040	8.04
19030129	1903	1	29	8330	8.33
19030130	1903	1	30	8200	8.20
19030131	1903	1	31	9470	9.47
19030201	1903	2	1	9890	9.89
19030202	1903	2	2	8980	8.98
19030203	1903	2	3	7470	7.47
19030204	1903	2	4	6550	6.55
19030205	1903	2	5	6820	6.82
19030206	1903	2	6	5980	5.98
19030207	1903	2	7	5110	5.11
19030208	1903	2	8	5920	5.92
19030209	1903	2	9	6430	6.43
19030210	1903	2	10	4670	4.67
19030211	1903	2	11	3920	3.92
19030212	1903	2	12	4730	4.73
19030213	1903	2	13	6040	6.04
19030214	1903	2	14	5980	5.98
19030215	1903	2	15	6430	6.43
19030216	1903	2	16	4670	4.67
19030217	1903	2	17	3560	3.56
19030218	1903	2	18	2280	2.28
19030219	1903	2	19	1400	1.40
19030220	1903	2	20	3140	3.14
19030221	1903	2	21	3400	3.40
19030222	1903	2	22	3860	3.86
19030223	1903	2	23	3870	3.87
19030224	1903	2	24	3110	3.11
19030225	1903	2	25	3840	3.84
19030226	1903	2	26	4270	4.27
19030227	1903	2	27	4300	4.30
19030228	1903	2	28	4430	4.43
19030301	1903	3	1	4160	4.16
19030302	1903	3	2	2540	2.54
19030303	1903	3	3	7660	7.66
19030304	1903	3	4	23500	23.50
19030305	1903	3	5	20500	20.50
19030306	1903	3	6	17900	17.90
19030307	1903	3	7	16800	16.80
19030308	1903	3	8	15800	15.80
19030309	1903	3	9	15900	15.90
19030310	1903	3	10	14700	14.70
19030311	1903	3	11	13700	13.70
19030312	1903	3	12	12300	12.30
19030313	1903	3	13	11500	11.50
19030314	1903	3	14	10900	10.90
19030315	1903	3	15	10500	10.50
19030316	1903	3	16	9600	9.60
19030317	1903	3	17	10100	10.10
19030318	1903	3	18	10300	10.30
19030319	1903	3	19	10300	10.30
19030320	1903	3	20	8270	8.27
19030321	1903	3	21	6910	6.91
19030322	1903	3	22	6520	6.52
19030323	1903	3	23	6640	6.64
19030324	1903	3	24	5830	5.83
19030325	1903	3	25	5920	5.92
19030326	1903	3	26	5290	5.29
19030327	1903	3	27	6250	6.25
19030328	1903	3	28	5770	5.77
19030329	1903	3	29	4660	4.66
19030330	1903	3	30	5350	5.35
19030331	1903	3	31	5260	5.26
19030401	1903	4	1	5710	5.71
19030402	1903	4	2	5180	5.18
19030403	1903	4	3	8010	8.01
19030404	1903	4	4	9270	9.27
19030405	1903	4	5	10300	10.30
19030406	1903	4	6	12500	12.50
19030407	1903	4	7	11200	11.20
19030408	1903	4	8	11300	11.30
19030409	1903	4	9	10600	10.60
19030410	1903	4	10	11200	11.20
19030411	1903	4	11	10800	10.80
19030412	1903	4	12	12000	12.00
19030413	1903	4	13	10400	10.40
19030414	1903	4	14	8460	8.46
19030415	1903	4	15	7620	7.62
19030416	1903	4	16	7630	7.63
19030417	1903	4	17	8460	8.46
19030418	1903	4	18	6430	6.43
19030419	1903	4	19	6130	6.13
19030420	1903	4	20	5440	5.44
19030421	1903	4	21	6550	6.55
19030422	1903	4	22	11800	11.80
19030423	1903	4	23	19600	19.60
19030424	1903	4	24	33900	33.90
19030425	1903	4	25	23600	23.60
19030426	1903	4	26	21800	21.80
19030427	1903	4	27	19800	19.80
19030428	1903	4	28	20200	20.20
19030429	1903	4	29	25000	25.00
19030430	1903	4	30	42800	42.80
19030501	1903	5	1	61000	61.00
19030502	1903	5	2	49500	49.50
19030503	1903	5	3	38500	38.50
19030504	1903	5	4	35200	35.20
19030505	1903	5	5	33900	33.90
19030506	1903	5	6	29200	29.20
19030507	1903	5	7	24800	24.80
19030508	1903	5	8	22900	22.90
19030509	1903	5	9	20700	20.70
19030510	1903	5	10	20300	20.30
19030511	1903	5	11	21900	21.90
19030512	1903	5	12	19600	19.60
19030513	1903	5	13	16900	16.90
19030514	1903	5	14	15100	15.10
19030515	1903	5	15	13300	13.30
19030516	1903	5	16	13000	13.00
19030517	1903	5	17	12900	12.90
19030518	1903	5	18	12600	12.60
19030519	1903	5	19	9180	9.18
19030520	1903	5	20	9660	9.66
19030521	1903	5	21	8820	8.82
19030522	1903	5	22	8330	8.33
19030523	1903	5	23	5390	5.39
19030524	1903	5	24	5160	5.16
19030525	1903	5	25	6880	6.88
19030526	1903	5	26	5170	5.17
19030527	1903	5	27	4900	4.90
19030528	1903	5	28	3600	3.60
19030529	1903	5	29	3850	3.85
19030530	1903	5	30	2800	2.80
19030531	1903	5	31	2670	2.67
19030601	1903	6	1	3610	3.61
19030602	1903	6	2	7410	7.41
19030603	1903	6	3	14900	14.90
19030604	1903	6	4	12900	12.90
19030605	1903	6	5	6810	6.81
19030606	1903	6	6	4530	4.53
19030607	1903	6	7	3340	3.34
19030608	1903	6	8	3930	3.93
19030609	1903	6	9	7280	7.28
19030610	1903	6	10	10100	10.10
19030611	1903	6	11	7890	7.89
19030612	1903	6	12	5530	5.53
19030613	1903	6	13	4610	4.61
19030614	1903	6	14	4530	4.53
19030615	1903	6	15	6160	6.16
19030616	1903	6	16	5210	5.21
19030617	1903	6	17	7620	7.62
19030618	1903	6	18	7220	7.22
19030619	1903	6	19	5330	5.33
19030620	1903	6	20	5160	5.16
19030621	1903	6	21	8400	8.40
19030622	1903	6	22	10600	10.60
19030623	1903	6	23	9370	9.37
19030624	1903	6	24	7340	7.34
19030625	1903	6	25	7010	7.01
19030626	1903	6	26	4840	4.84
19030627	1903	6	27	3920	3.92
19030628	1903	6	28	3350	3.35
19030629	1903	6	29	3960	3.96
19030630	1903	6	30	2560	2.56
19030701	1903	7	1	3320	3.32
19030702	1903	7	2	2700	2.70
19030703	1903	7	3	2920	2.92
19030704	1903	7	4	2330	2.33
19030705	1903	7	5	2620	2.62
19030706	1903	7	6	2220	2.22
19030707	1903	7	7	2270	2.27
19030708	1903	7	8	1690	1.69
19030709	1903	7	9	1370	1.37
19030710	1903	7	10	1460	1.46
19030711	1903	7	11	1300	1.30
19030712	1903	7	12	1180	1.18
19030713	1903	7	13	954	0.95
19030714	1903	7	14	1120	1.12
19030715	1903	7	15	1120	1.12
19030716	1903	7	16	837	0.84
19030717	1903	7	17	1170	1.17
19030718	1903	7	18	1340	1.34
19030719	1903	7	19	1120	1.12
19030720	1903	7	20	1830	1.83
19030721	1903	7	21	2180	2.18
19030722	1903	7	22	2190	2.19
19030723	1903	7	23	1630	1.63
19030724	1903	7	24	1950	1.95
19030725	1903	7	25	2100	2.10
19030726	1903	7	26	1520	1.52
19030727	1903	7	27	2150	2.15
19030728	1903	7	28	2350	2.35
19030729	1903	7	29	2300	2.30
19030730	1903	7	30	2620	2.62
19030731	1903	7	31	2060	2.06
19030801	1903	8	1	1970	1.97
19030802	1903	8	2	2530	2.53
19030803	1903	8	3	2640	2.64
19030804	1903	8	4	1990	1.99
19030805	1903	8	5	1620	1.62
19030806	1903	8	6	1870	1.87
19030807	1903	8	7	2100	2.10
19030808	1903	8	8	1890	1.89
19030809	1903	8	9	1580	1.58
19030810	1903	8	10	2220	2.22
19030811	1903	8	11	1630	1.63
19030812	1903	8	12	1210	1.21
19030813	1903	8	13	1650	1.65
19030814	1903	8	14	2170	2.17
19030815	1903	8	15	2350	2.35
19030816	1903	8	16	2300	2.30
19030817	1903	8	17	2720	2.72
19030818	1903	8	18	2890	2.89
19030819	1903	8	19	5560	5.56
19030820	1903	8	20	9660	9.66
19030821	1903	8	21	8790	8.79
19030822	1903	8	22	7310	7.31
19030823	1903	8	23	7750	7.75
19030824	1903	8	24	7400	7.40
19030825	1903	8	25	6550	6.55
19030826	1903	8	26	6460	6.46
19030827	1903	8	27	4810	4.81
19030828	1903	8	28	4040	4.04
19030829	1903	8	29	3440	3.44
19030830	1903	8	30	4300	4.30
19030831	1903	8	31	5650	5.65
19030901	1903	9	1	3970	3.97
19030902	1903	9	2	2800	2.80
19030903	1903	9	3	2570	2.57
19030904	1903	9	4	2830	2.83
19030905	1903	9	5	2650	2.65
19030906	1903	9	6	2410	2.41
19030907	1903	9	7	3000	3.00
19030908	1903	9	8	2590	2.59
19030909	1903	9	9	2640	2.64
19030910	1903	9	10	2140	2.14
19030911	1903	9	11	2480	2.48
19030912	1903	9	12	3800	3.80
19030913	1903	9	13	3870	3.87
19030914	1903	9	14	2710	2.71
19030915	1903	9	15	2410	2.41
19030916	1903	9	16	3110	3.11
19030917	1903	9	17	2860	2.86
19030918	1903	9	18	2750	2.75
19030919	1903	9	19	2780	2.78
19030920	1903	9	20	3820	3.82
19030921	1903	9	21	3750	3.75
19030922	1903	9	22	2270	2.27
19030923	1903	9	23	1630	1.63
19030924	1903	9	24	1280	1.28
19030925	1903	9	25	420	0.42
19030926	1903	9	26	567	0.57
19030927	1903	9	27	624	0.62
19030928	1903	9	28	955	0.95
19030929	1903	9	29	631	0.63
19030930	1903	9	30	544	0.54
19031001	1903	10	1	1330	1.33
19031002	1903	10	2	1390	1.39
19031003	1903	10	3	2480	2.48
19031004	1903	10	4	2730	2.73
19031005	1903	10	5	2380	2.38
19031006	1903	10	6	2050	2.05
19031007	1903	10	7	1680	1.68
19031008	1903	10	8	1570	1.57
19031009	1903	10	9	2400	2.40
19031010	1903	10	10	2370	2.37
19031011	1903	10	11	2300	2.30
19031012	1903	10	12	3030	3.03
19031013	1903	10	13	3470	3.47
19031014	1903	10	14	2780	2.78
19031015	1903	10	15	2480	2.48
19031016	1903	10	16	2870	2.87
19031017	1903	10	17	3930	3.93
19031018	1903	10	18	3690	3.69
19031019	1903	10	19	4500	4.50
19031020	1903	10	20	3920	3.92
19031021	1903	10	21	4730	4.73
19031022	1903	10	22	6580	6.58
19031023	1903	10	23	8890	8.89
19031024	1903	10	24	11700	11.70
19031025	1903	10	25	9830	9.83
19031026	1903	10	26	8820	8.82
19031027	1903	10	27	9700	9.70
19031028	1903	10	28	9860	9.86
19031029	1903	10	29	6830	6.83
19031030	1903	10	30	5650	5.65
19031031	1903	10	31	5950	5.95
19031101	1903	11	1	7730	7.73
19031102	1903	11	2	9600	9.60
19031103	1903	11	3	8040	8.04
19031104	1903	11	4	6040	6.04
19031105	1903	11	5	5110	5.11
19031106	1903	11	6	5200	5.20
19031107	1903	11	7	4480	4.48
19031108	1903	11	8	5210	5.21
19031109	1903	11	9	5540	5.54
19031110	1903	11	10	3970	3.97
19031111	1903	11	11	4560	4.56
19031112	1903	11	12	5170	5.17
19031113	1903	11	13	4070	4.07
19031114	1903	11	14	3440	3.44
19031115	1903	11	15	4000	4.00
19031116	1903	11	16	5360	5.36
19031117	1903	11	17	6760	6.76
19031118	1903	11	18	5800	5.80
19031119	1903	11	19	4370	4.37
19031120	1903	11	20	4590	4.59
19031121	1903	11	21	6070	6.07
19031122	1903	11	22	9050	9.05
19031123	1903	11	23	12600	12.60
19031124	1903	11	24	12300	12.30
19031125	1903	11	25	17800	17.80
19031126	1903	11	26	27400	27.40
19031127	1903	11	27	23400	23.40
19031128	1903	11	28	23600	23.60
19031129	1903	11	29	25600	25.60
19031130	1903	11	30	22900	22.90
19031201	1903	12	1	20800	20.80
19031202	1903	12	2	19200	19.20
19031203	1903	12	3	17400	17.40
19031204	1903	12	4	14900	14.90
19031205	1903	12	5	14400	14.40
19031206	1903	12	6	19000	19.00
19031207	1903	12	7	17900	17.90
19031208	1903	12	8	15900	15.90
19031209	1903	12	9	17100	17.10
19031210	1903	12	10	19900	19.90
19031211	1903	12	11	20900	20.90
19031212	1903	12	12	18400	18.40
19031213	1903	12	13	17800	17.80
19031214	1903	12	14	18600	18.60
19031215	1903	12	15	16300	16.30
19031216	1903	12	16	15600	15.60
19031217	1903	12	17	14800	14.80
19031218	1903	12	18	12600	12.60
19031219	1903	12	19	12100	12.10
19031220	1903	12	20	11200	11.20
19031221	1903	12	21	11300	11.30
19031222	1903	12	22	9790	9.79
19031223	1903	12	23	8230	8.23
19031224	1903	12	24	6910	6.91
19031225	1903	12	25	6340	6.34
19031226	1903	12	26	5950	5.95
19031227	1903	12	27	5110	5.11
19031228	1903	12	28	5200	5.20
19031229	1903	12	29	4480	4.48
19031230	1903	12	30	4690	4.69
19031231	1903	12	31	4050	4.05
19040101	1904	1	1	3440	3.44
19040102	1904	1	2	3610	3.61
19040103	1904	1	3	3080	3.08
19040104	1904	1	4	2400	2.40
19040105	1904	1	5	2130	2.13
19040106	1904	1	6	2040	2.04
19040107	1904	1	7	1820	1.82
19040108	1904	1	8	1730	1.73
19040109	1904	1	9	1680	1.68
19040110	1904	1	10	2010	2.01
19040111	1904	1	11	1820	1.82
19040112	1904	1	12	1960	1.96
19040113	1904	1	13	5740	5.74
19040114	1904	1	14	24800	24.80
19040115	1904	1	15	40400	40.40
19040116	1904	1	16	29300	29.30
19040117	1904	1	17	35700	35.70
19040118	1904	1	18	38400	38.40
19040119	1904	1	19	19600	19.60
19040120	1904	1	20	15200	15.20
19040121	1904	1	21	12900	12.90
19040122	1904	1	22	11900	11.90
19040123	1904	1	23	12000	12.00
19040124	1904	1	24	10800	10.80
19040125	1904	1	25	9760	9.76
19040126	1904	1	26	8430	8.43
19040127	1904	1	27	7810	7.81
19040128	1904	1	28	7980	7.98
19040129	1904	1	29	9110	9.11
19040130	1904	1	30	10600	10.60
19040131	1904	1	31	10700	10.70
19040201	1904	2	1	11600	11.60
19040202	1904	2	2	10100	10.10
19040203	1904	2	3	10800	10.80
19040204	1904	2	4	9670	9.67
19040205	1904	2	5	11700	11.70
19040206	1904	2	6	10600	10.60
19040207	1904	2	7	13800	13.80
19040208	1904	2	8	27300	27.30
19040209	1904	2	9	47200	47.20
19040210	1904	2	10	57800	57.80
19040211	1904	2	11	60800	60.80
19040212	1904	2	12	85800	85.80
19040213	1904	2	13	63900	63.90
19040214	1904	2	14	71000	71.00
19040215	1904	2	15	115000	115.00
19040216	1904	2	16	91900	91.90
19040217	1904	2	17	80400	80.40
19040218	1904	2	18	95800	95.80
19040219	1904	2	19	63300	63.30
19040220	1904	2	20	59400	59.40
19040221	1904	2	21	89600	89.60
19040222	1904	2	22	71700	71.70
19040223	1904	2	23	49600	49.60
19040224	1904	2	24	38700	38.70
19040225	1904	2	25	32200	32.20
19040226	1904	2	26	26400	26.40
19040227	1904	2	27	22000	22.00
19040228	1904	2	28	20000	20.00
19040229	1904	2	29	19800	19.80
19040301	1904	3	1	15800	15.80
19040302	1904	3	2	13000	13.00
19040303	1904	3	3	12100	12.10
19040304	1904	3	4	12400	12.40
19040305	1904	3	5	10600	10.60
19040306	1904	3	6	11800	11.80
19040307	1904	3	7	12000	12.00
19040308	1904	3	8	11700	11.70
19040309	1904	3	9	14500	14.50
19040310	1904	3	10	17200	17.20
19040311	1904	3	11	19900	19.90
19040312	1904	3	12	18300	18.30
19040313	1904	3	13	14600	14.60
19040314	1904	3	14	12900	12.90
19040315	1904	3	15	11900	11.90
19040316	1904	3	16	12400	12.40
19040317	1904	3	17	12100	12.10
19040318	1904	3	18	11200	11.20
19040319	1904	3	19	11300	11.30
19040320	1904	3	20	9790	9.79
19040321	1904	3	21	8430	8.43
19040322	1904	3	22	7620	7.62
19040323	1904	3	23	7060	7.06
19040324	1904	3	24	7210	7.21
19040325	1904	3	25	7370	7.37
19040326	1904	3	26	6190	6.19
19040327	1904	3	27	5980	5.98
19040328	1904	3	28	6790	6.79
19040329	1904	3	29	6160	6.16
19040330	1904	3	30	7490	7.49
19040331	1904	3	31	12700	12.70
19040401	1904	4	1	13300	13.30
19040402	1904	4	2	15600	15.60
19040403	1904	4	3	15700	15.70
19040404	1904	4	4	13700	13.70
19040405	1904	4	5	12300	12.30
19040406	1904	4	6	11700	11.70
19040407	1904	4	7	12100	12.10
19040408	1904	4	8	13800	13.80
19040409	1904	4	9	15700	15.70
19040410	1904	4	10	15900	15.90
19040411	1904	4	11	14500	14.50
19040412	1904	4	12	12900	12.90
19040413	1904	4	13	12500	12.50
19040414	1904	4	14	15800	15.80
19040415	1904	4	15	18300	18.30
19040416	1904	4	16	20600	20.60
19040417	1904	4	17	31300	31.30
19040418	1904	4	18	22900	22.90
19040419	1904	4	19	19100	19.10
19040420	1904	4	20	17200	17.20
19040421	1904	4	21	16700	16.70
19040422	1904	4	22	15300	15.30
19040423	1904	4	23	14300	14.30
19040424	1904	4	24	14200	14.20
19040425	1904	4	25	12400	12.40
19040426	1904	4	26	11300	11.30
19040427	1904	4	27	10400	10.40
19040428	1904	4	28	10500	10.50
19040429	1904	4	29	9410	9.41
19040430	1904	4	30	8950	8.95
19040501	1904	5	1	8040	8.04
19040502	1904	5	2	8140	8.14
19040503	1904	5	3	7090	7.09
19040504	1904	5	4	7210	7.21
19040505	1904	5	5	7370	7.37
19040506	1904	5	6	6550	6.55
19040507	1904	5	7	7180	7.18
19040508	1904	5	8	7550	7.55
19040509	1904	5	9	6700	6.70
19040510	1904	5	10	6010	6.01
19040511	1904	5	11	6430	6.43
19040512	1904	5	12	5320	5.32
19040513	1904	5	13	5710	5.71
19040514	1904	5	14	4370	4.37
19040515	1904	5	15	4590	4.59
19040516	1904	5	16	5020	5.02
19040517	1904	5	17	4090	4.09
19040518	1904	5	18	4820	4.82
19040519	1904	5	19	4720	4.72
19040520	1904	5	20	4180	4.18
19040521	1904	5	21	3900	3.90
19040522	1904	5	22	4410	4.41
19040523	1904	5	23	5210	5.21
19040524	1904	5	24	5540	5.54
19040525	1904	5	25	3970	3.97
19040526	1904	5	26	4270	4.27
19040527	1904	5	27	3900	3.90
19040528	1904	5	28	3000	3.00
19040529	1904	5	29	3380	3.38
19040530	1904	5	30	3270	3.27
19040531	1904	5	31	2250	2.25
19040601	1904	6	1	2440	2.44
19040602	1904	6	2	2560	2.56
19040603	1904	6	3	3160	3.16
19040604	1904	6	4	4080	4.08
19040605	1904	6	5	6520	6.52
19040606	1904	6	6	14700	14.70
19040607	1904	6	7	14300	14.30
19040608	1904	6	8	15000	15.00
19040609	1904	6	9	18300	18.30
19040610	1904	6	10	24100	24.10
19040611	1904	6	11	18400	18.40
19040612	1904	6	12	16300	16.30
19040613	1904	6	13	14400	14.40
19040614	1904	6	14	11500	11.50
19040615	1904	6	15	11400	11.40
19040616	1904	6	16	8330	8.33
19040617	1904	6	17	7660	7.66
19040618	1904	6	18	9830	9.83
19040619	1904	6	19	11200	11.20
19040620	1904	6	20	9990	9.99
19040621	1904	6	21	8980	8.98
19040622	1904	6	22	7850	7.85
19040623	1904	6	23	6860	6.86
19040624	1904	6	24	4280	4.28
19040625	1904	6	25	4180	4.18
19040626	1904	6	26	5140	5.14
19040627	1904	6	27	4070	4.07
19040628	1904	6	28	3210	3.21
19040629	1904	6	29	2860	2.86
19040630	1904	6	30	2950	2.95
19040701	1904	7	1	3040	3.04
19040702	1904	7	2	2490	2.49
19040703	1904	7	3	2370	2.37
19040704	1904	7	4	2300	2.30
19040705	1904	7	5	2720	2.72
19040706	1904	7	6	2480	2.48
19040707	1904	7	7	2370	2.37
19040708	1904	7	8	2130	2.13
19040709	1904	7	9	2040	2.04
19040710	1904	7	10	1890	1.89
19040711	1904	7	11	2470	2.47
19040712	1904	7	12	3320	3.32
19040713	1904	7	13	2420	2.42
19040714	1904	7	14	1970	1.97
19040715	1904	7	15	1620	1.62
19040716	1904	7	16	1870	1.87
19040717	1904	7	17	1740	1.74
19040718	1904	7	18	979	0.98
19040719	1904	7	19	1180	1.18
19040720	1904	7	20	1280	1.28
19040721	1904	7	21	728	0.73
19040722	1904	7	22	584	0.58
19040723	1904	7	23	485	0.48
19040724	1904	7	24	485	0.48
19040725	1904	7	25	599	0.60
19040726	1904	7	26	449	0.45
19040727	1904	7	27	747	0.75
19040728	1904	7	28	710	0.71
19040729	1904	7	29	1110	1.11
19040730	1904	7	30	486	0.49
19040731	1904	7	31	828	0.83
19040801	1904	8	1	1890	1.89
19040802	1904	8	2	2100	2.10
19040803	1904	8	3	1270	1.27
19040804	1904	8	4	996	1.00
19040805	1904	8	5	715	0.71
19040806	1904	8	6	675	0.68
19040807	1904	8	7	1140	1.14
19040808	1904	8	8	1820	1.82
19040809	1904	8	9	1440	1.44
19040810	1904	8	10	1410	1.41
19040811	1904	8	11	925	0.93
19040812	1904	8	12	1870	1.87
19040813	1904	8	13	1430	1.43
19040814	1904	8	14	1150	1.15
19040815	1904	8	15	1340	1.34
19040816	1904	8	16	1290	1.29
19040817	1904	8	17	697	0.70
19040818	1904	8	18	594	0.59
19040819	1904	8	19	700	0.70
19040820	1904	8	20	354	0.35
19040821	1904	8	21	452	0.45
19040822	1904	8	22	596	0.60
19040823	1904	8	23	481	0.48
19040824	1904	8	24	379	0.38
19040825	1904	8	25	972	0.97
19040826	1904	8	26	477	0.48
19040827	1904	8	27	341	0.34
19040828	1904	8	28	477	0.48
19040829	1904	8	29	652	0.65
19040830	1904	8	30	514	0.51
19040831	1904	8	31	409	0.41
19040901	1904	9	1	215	0.22
19040902	1904	9	2	216	0.22
19040903	1904	9	3	185	0.19
19040904	1904	9	4	347	0.35
19040905	1904	9	5	364	0.36
19040906	1904	9	6	157	0.16
19040907	1904	9	7	248	0.25
19040908	1904	9	8	127	0.13
19040909	1904	9	9	84	0.08
19040910	1904	9	10	119	0.12
19040911	1904	9	11	214	0.21
19040912	1904	9	12	350	0.35
19040913	1904	9	13	400	0.40
19040914	1904	9	14	327	0.33
19040915	1904	9	15	893	0.89
19040916	1904	9	16	1670	1.67
19040917	1904	9	17	3700	3.70
19040918	1904	9	18	3350	3.35
19040919	1904	9	19	4340	4.34
19040920	1904	9	20	3460	3.46
19040921	1904	9	21	3270	3.27
19040922	1904	9	22	2250	2.25
19040923	1904	9	23	2740	2.74
19040924	1904	9	24	3230	3.23
19040925	1904	9	25	2340	2.34
19040926	1904	9	26	2530	2.53
19040927	1904	9	27	1710	1.71
19040928	1904	9	28	1500	1.50
19040929	1904	9	29	2770	2.77
19040930	1904	9	30	5030	5.03
19041001	1904	10	1	4340	4.34
19041002	1904	10	2	4590	4.59
19041003	1904	10	3	5020	5.02
19041004	1904	10	4	3580	3.58
19041005	1904	10	5	2690	2.69
19041006	1904	10	6	2220	2.22
19041007	1904	10	7	2640	2.64
19041008	1904	10	8	2920	2.92
19041009	1904	10	9	2620	2.62
19041010	1904	10	10	3660	3.66
19041011	1904	10	11	2620	2.62
19041012	1904	10	12	2830	2.83
19041013	1904	10	13	2650	2.65
19041014	1904	10	14	2220	2.22
19041015	1904	10	15	2270	2.27
19041016	1904	10	16	2160	2.16
19041017	1904	10	17	2990	2.99
19041018	1904	10	18	2590	2.59
19041019	1904	10	19	2640	2.64
19041020	1904	10	20	2180	2.18
19041021	1904	10	21	2310	2.31
19041022	1904	10	22	2360	2.36
19041023	1904	10	23	2300	2.30
19041024	1904	10	24	2620	2.62
19041025	1904	10	25	2060	2.06
19041026	1904	10	26	1680	1.68
19041027	1904	10	27	1370	1.37
19041028	1904	10	28	1660	1.66
19041029	1904	10	29	2170	2.17
19041030	1904	10	30	2640	2.64
19041031	1904	10	31	3020	3.02
